Time,Trial Num,Target,TapOnly,Word_top1,Word_top2,Word_top3,Sequence
14:33:07.576,0,want to join us for lunch,false,wa,,,W127degrees
14:33:07.822,0,want to join us for lunch,false,wang,wing,want,W127degreesM200degrees
14:33:07.979,0,want to join us for lunch,false,wagner,sandra,savage,W127degreesM200degreesN223degrees
14:33:09.752,0,want to join us for lunch,false,,,,W135degrees
14:33:10.060,0,want to join us for lunch,false,want,walt,wang,W135degreesN213degrees
14:33:11.885,0,want to join us for lunch,true,t,,,T
14:33:12.086,0,want to join us for lunch,true,to,,,TO
14:33:13.425,0,want to join us for lunch,false,jo,jp,jj,J327degrees
14:33:13.785,0,want to join us for lunch,false,joan,joel,john,J327degreesI129degrees
14:33:16.421,0,want to join us for lunch,false,jp,jj,np,J336degrees
14:33:16.933,0,want to join us for lunch,false,join,joan,john,J336degreesI124degrees
14:33:18.597,0,want to join us for lunch,true,u,,,U
14:33:18.815,0,want to join us for lunch,true,us,,,US
14:33:19.911,0,want to join us for lunch,false,fu,fi,fp,F345degrees
14:33:20.309,0,want to join us for lunch,false,fur,for,cir,F345degreesR
14:33:22.493,0,want to join us for lunch,false,lt,lu,li,L198degrees
14:33:23.143,0,want to join us for lunch,false,libs,lens,lucy,L198degreesN176degrees
14:33:23.568,0,want to join us for lunch,false,lunch,punch,linux,L198degreesN176degreesH
14:33:26.588,1,just what the doctor ordered,false,ky,ju,ny,J234degrees
14:33:26.967,1,just what the doctor ordered,false,juel,juan,just,J234degreesS333degrees
14:33:29.372,1,just what the doctor ordered,false,wv,wb,ef,W20degrees
14:33:29.821,1,just what the doctor ordered,false,what,,,W20degreesA339degrees
14:33:31.833,1,just what the doctor ordered,false,tm,th,rm,T29degrees
14:33:32.256,1,just what the doctor ordered,false,,,,T29degreesE
14:33:34.306,1,just what the doctor ordered,true,t,,,T
14:33:34.465,1,just what the doctor ordered,true,th,,,TH
14:33:34.574,1,just what the doctor ordered,true,the,,,THE
14:33:35.879,1,just what the doctor ordered,false,fy,ff,ft,D342degrees
14:33:36.729,1,just what the doctor ordered,false,fuck,doug,suck,D342degreesC310degrees
14:33:37.351,1,just what the doctor ordered,false,doctor,fucked,floppy,D342degreesC310degreesO181degrees
