Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
11:31:58.921,0,completely sold out of that,Start,,
11:32:12.941,0,completely sold out of that,Insert_top1,,completely 
11:32:19.019,0,completely sold out of that,DeletePartial,completely html,completely 
11:32:24.889,0,completely sold out of that,DeletePartial,completely argh,completely 
11:32:29.709,0,completely sold out of that,Insert_top1,completely ,completely sold 
11:32:32.669,0,completely sold out of that,Insert_top1,completely sold ,completely sold out 
11:32:39.089,0,completely sold out of that,DeletePartial,completely sold out format,completely sold out 
11:32:43.442,0,completely sold out of that,DeletePartial,completely sold out pj,completely sold out 
11:32:44.909,0,completely sold out of that,Insert_top1,completely sold out ,completely sold out of 
11:32:49.287,0,completely sold out of that,Insert_top1,completely sold out of ,completely sold out of that 
11:32:49.287,0,completely sold out of that,End,completely sold out of that,completely sold out of that
11:32:49.788,1,is she done yet,Start,,
11:32:53.205,1,is she done yet,DeletePartial,og,
11:32:55.098,1,is she done yet,Insert_top1,,is 
11:32:59.717,1,is she done yet,DeletePartial,is ace,is 
11:33:03.820,1,is she done yet,DeletePartial,is ace,is 
11:33:08.139,1,is she done yet,DeletePartial,is s,is 
11:33:10.790,1,is she done yet,Insert_top1,is ,is she 
11:33:16.268,1,is she done yet,DeletePartial,is she fund,is she 
11:33:20.804,1,is she done yet,DeletePartial,is she fund,is she 
11:33:25.440,1,is she done yet,DeletePartial,is she door,is she 
11:33:30.852,1,is she done yet,DeletePartial,is she dude,is she 
11:33:33.411,1,is she done yet,Insert_top1,is she ,is she done 
11:33:37.905,1,is she done yet,Insert_top1,is she done ,is she done yet 
11:33:37.906,1,is she done yet,End,is she done yet,is she done yet
11:33:38.407,2,zero in on the facts,Start,,
11:33:44.885,2,zero in on the facts,Insert_top1,,zero 
11:33:47.102,2,zero in on the facts,DeletePartial,zero om,zero 
11:33:48.495,2,zero in on the facts,Insert_top1,zero ,zero in 
11:33:50.638,2,zero in on the facts,DeletePartial,zero in om,zero in 
11:33:52.672,2,zero in on the facts,Insert_top1,zero in ,zero in on 
11:33:56.558,2,zero in on the facts,Insert_top1,zero in on ,zero in on the 
11:34:03.920,2,zero in on the facts,Insert_top1,zero in on the ,zero in on the facts 
11:34:03.921,2,zero in on the facts,End,zero in on the facts,zero in on the facts
11:34:04.422,3,tickets are very expensive,Start,,
11:34:12.325,3,tickets are very expensive,Insert_top1,,tickets 
11:34:15.869,3,tickets are very expensive,DeletePartial,tickets ate,tickets 
11:34:19.229,3,tickets are very expensive,Insert_top1,tickets ,tickets are 
11:34:23.256,3,tickets are very expensive,Insert_top1,tickets are ,tickets are very 
11:34:33.987,3,tickets are very expensive,Insert_top1,tickets are very ,tickets are very expensive 
11:34:33.988,3,tickets are very expensive,End,tickets are very expensive,tickets are very expensive
11:34:34.488,4,sad to hear that news,Start,,
11:34:38.227,4,sad to hear that news,Insert_top3,,sad 
11:34:41.291,4,sad to hear that news,Insert_top1,sad ,sad to 
11:34:46.795,4,sad to hear that news,DeletePartial,sad to heart,sad to 
11:34:51.239,4,sad to hear that news,Insert_top1,sad to ,sad to hear 
11:34:54.624,4,sad to hear that news,Insert_top1,sad to hear ,sad to hear that 
11:34:58.693,4,sad to hear that news,DeletePartial,sad to hear that reed,sad to hear that 
11:35:02.912,4,sad to hear that news,DeletePartial,sad to hear that mt,sad to hear that 
11:35:08.974,4,sad to hear that news,Insert_top1,sad to hear that ,sad to hear that news 
11:35:08.974,4,sad to hear that news,End,sad to hear that news,sad to hear that news
11:35:09.475,5,please follow the guidelines,Start,,
11:35:14.543,5,please follow the guidelines,Insert_top1,,please 
11:35:23.332,5,please follow the guidelines,DeletePartial,please guilty,please 
11:35:30.811,5,please follow the guidelines,DeletePartial,please floppy,please 
11:35:34.546,5,please follow the guidelines,Insert_top1,please ,please follow 
11:35:37.198,5,please follow the guidelines,Insert_top1,please follow ,please follow the 
11:35:50.747,5,please follow the guidelines,Insert_top1,please follow the ,please follow the guidelines 
11:35:50.751,5,please follow the guidelines,End,please follow the guidelines,please follow the guidelines
11:35:51.253,6,communicate through email,Start,,
11:36:04.688,6,communicate through email,Insert_top1,,communicate 
11:36:12.635,6,communicate through email,Insert_top1,communicate ,communicate through 
11:36:19.263,6,communicate through email,Insert_top1,communicate through ,communicate through email 
11:36:19.264,6,communicate through email,End,communicate through email,communicate through email
11:36:19.765,7,the world is a stage,Start,,
11:36:24.258,7,the world is a stage,Insert_top1,,the 
11:36:29.569,7,the world is a stage,DeletePartial,the wood,the 
11:36:35.831,7,the world is a stage,Insert_top1,the ,the world 
11:36:39.158,7,the world is a stage,DeletePartial,the world ids,the world 
11:36:41.226,7,the world is a stage,Insert_top1,the world ,the world is 
11:36:42.401,7,the world is a stage,Insert_top1,the world is ,the world is a 
11:36:49.847,7,the world is a stage,Insert_top1,the world is a ,the world is a stage 
11:36:49.848,7,the world is a stage,End,the world is a stage,the world is a stage
11:36:50.349,8,want to join us for lunch,Start,,
