Time,Trial Num,Target,TapOnly,Word_top1,Word_top2,Word_top3,Sequence
11:57:43.984,0,just what the doctor ordered,false,ky,ni,jj,J258degrees
11:57:44.583,0,just what the doctor ordered,false,kurt,judy,juel,J258degreesS330degrees
11:57:48.217,0,just what the doctor ordered,true,j,,,J
11:57:48.801,0,just what the doctor ordered,true,ju,,,JU
11:57:49.575,0,just what the doctor ordered,false,judy,just,jury,JUS332degrees
11:57:55.187,0,just what the doctor ordered,true,w,,,W
11:57:56.365,0,just what the doctor ordered,false,end,wed,,WH189degrees
11:57:57.184,0,just what the doctor ordered,false,ebay,what,wifi,WH189degreesT
11:58:00.667,0,just what the doctor ordered,false,tm,th,tn,T41degrees
11:58:01.126,0,just what the doctor ordered,false,the,,,T41degreesE
11:58:03.466,0,just what the doctor ordered,true,d,,,D
11:58:04.463,0,just what the doctor ordered,false,fox,,,DO154degrees
11:58:04.680,0,just what the doctor ordered,false,foot,zope,,DO154degreesT
11:58:05.422,0,just what the doctor ordered,false,doctor,forgot,theory,DO154degreesTO178degrees
11:58:07.736,0,just what the doctor ordered,true,o,,,O
11:58:08.673,0,just what the doctor ordered,false,,,,OR133degrees
11:58:09.622,0,just what the doctor ordered,false,order,,,OR133degreesE354degrees
11:58:10.429,0,just what the doctor ordered,false,ordered,pressed,,OR133degreesE354degreesE70degrees
11:58:14.507,1,the power of denial,false,tm,th,tn,T46degrees
11:58:15.040,1,the power of denial,false,the,,,T46degreesE
11:58:16.835,1,the power of denial,false,li,pi,,P191degrees
11:58:17.717,1,the power of denial,false,,,,P191degreesW0degrees
11:58:19.348,1,the power of denial,false,pretty,poetry,,P191degreesW0degreesW2degrees
11:58:22.278,1,the power of denial,false,li,lu,lt,P175degrees
11:58:23.995,1,the power of denial,false,low,pee,pry,P175degreesW
11:58:24.435,1,the power of denial,false,fatty,,,P175degreesWE6degrees
11:58:29.059,1,the power of denial,false,li,lu,lt,P185degrees
11:58:30.599,1,the power of denial,false,low,pee,pry,P185degreesW
11:58:31.002,1,the power of denial,false,fatty,perry,,P185degreesWE4degrees
11:58:33.409,1,the power of denial,true,p,,,P
11:58:34.010,1,the power of denial,true,po,,,PO
11:58:34.913,1,the power of denial,false,,,,POW0degrees
11:58:36.469,1,the power of denial,false,pretty,poetry,,POW0degreesE355degrees
11:58:39.546,1,the power of denial,true,p,,,P
11:58:40.772,1,the power of denial,true,po,,,PO
11:58:41.389,1,the power of denial,true,pow,,,POW
11:58:41.598,1,the power of denial,true,powe,,,POWE
11:58:41.756,1,the power of denial,true,power,,,POWER
11:58:45.261,1,the power of denial,false,oe,os,oo,O171degrees
11:58:48.292,1,the power of denial,true,o,,,O
11:58:48.769,1,the power of denial,true,of,,,OF
11:58:50.378,1,the power of denial,false,de,fr,,D258degrees
11:58:51.531,1,the power of denial,false,dem,zen,crm,D258degreesN
11:58:52.704,1,the power of denial,false,demo,deni,demi,D258degreesNI
11:58:53.291,1,the power of denial,false,debian,danish,denial,D258degreesNIA3degrees
